# rat_sw calibration data (tools/calib_analyze.py)
# captured: 2026-09-23 21:30:45
# test: turn 4
# period_ms=5 samples=384 capacity=384 result=OK build="Sep 23 2026 19:10:31"
# ticks_per_mm=9 cell_ticks=1620 move_extra_ticks=140 ticks_per_turn=392 turn_still_ms=20
# spd=150 fast=220 turn=140 kp=2.00 ki=1.50 kd=30.00 ke=0.00 pd_max=150 accel_step_per_ms=4
# wall_detect_mm=140 front_ref_mm=94 front_emergency_mm=60 side_track_mm=130 lane_mm=168
# front_square_offset_mm=0 side_yaw_doubt_mm=20 side_close_doubt_mm=25 wall_samples=5 wall_votes=4
# ir_cal_fl="-0.00000002278f, 0.000132f, -0.2627f, 237.7f"
# ir_cal_fr="-0.00000003535f, 0.0001995f, -0.3834f, 317.6f"
# ir_cal_sl="-0.00000005219f, 0.0002629f, -0.4566f, 325.6f"
# ir_cal_sr="-0.00000003241f, 0.0001505f, -0.25f, 189.0f"
# end: result=OK samples=384
t_ms,enc_l,enc_r,pwm_l,pwm_r,raw_fl,raw_fr,raw_sl,raw_sr
1195,894,-987,140,-140,1747,993,1335,1233
1200,899,-992,140,-140,1729,993,1399,1234
1205,903,-996,140,-140,1731,996,1407,1260
1210,908,-1001,140,-140,1725,966,1402,1258
1215,912,-1005,140,-140,1725,965,1436,1256
1220,917,-1010,140,-140,1728,964,1468,1283
1225,922,-1015,140,-140,1723,942,1467,1276
1230,926,-1020,140,-140,1725,943,1467,1279
1235,930,-1024,140,-140,1707,942,1517,1303
1240,934,-1028,140,-140,1704,943,1511,1304
1245,939,-1033,140,-140,1702,1016,1514,1299
1250,944,-1038,140,-140,1683,1016,1539,1304
1255,948,-1043,140,-140,1683,1015,1537,1327
1260,953,-1047,140,-140,1679,1127,1532,1325
1265,957,-1052,140,-140,1631,1127,1569,1322
1270,962,-1056,140,-140,1631,1127,1569,1327
1275,966,-1061,140,-140,1630,1220,1567,1323
1280,970,-1066,140,-140,1591,1220,1588,1325
1285,975,-1070,140,-140,1587,1221,1593,1325
1290,980,-1075,140,-140,1586,1289,1588,1323
1295,985,-1080,140,-140,1585,1288,1590,1325
1300,989,-1084,140,-140,1521,1291,1572,1328
1305,994,-1089,140,-140,1520,1287,1568,1325
1310,998,-1094,140,-140,1516,1356,1569,1324
1315,1002,-1098,140,-140,1453,1355,1573,1307
1320,1007,-1103,140,-140,1453,1355,1572,1306
1325,1012,-1108,140,-140,1452,1378,1569,1302
1330,1016,-1112,140,-140,1338,1379,1541,1305
1335,1021,-1117,140,-140,1336,1376,1539,1286
1340,1026,-1122,140,-140,1336,1401,1539,1279
1345,1030,-1127,140,-140,1217,1399,1539,1282
1350,1034,-1131,140,-140,1217,1398,1539,1260
1355,1039,-1136,140,-140,1216,1443,1538,1257
1360,1043,-1140,140,-140,1086,1444,1499,1258
1365,1048,-1145,140,-140,1078,1442,1494,1216
1370,1052,-1150,140,-140,1078,1444,1494,1215
1375,1057,-1154,140,-140,1077,1443,1492,1212
1380,1062,-1159,140,-140,985,1442,1470,1172
1385,1066,-1164,140,-140,984,1443,1472,1173
1390,1070,-1168,140,-140,983,1466,1469,1172
1395,1074,-1172,140,-140,1008,1464,1448,1104
1400,1079,-1177,140,-140,1007,1463,1446,1103
1405,1084,-1182,140,-140,1006,1466,1447,1103
1410,1088,-1187,140,-140,1031,1465,1403,1090
1415,1093,-1192,140,-140,1028,1465,1402,1059
1420,1097,-1196,140,-140,1028,1442,1399,1055
1425,1102,-1201,140,-140,1078,1445,1381,1059
1430,1106,-1206,140,-140,1078,1444,1381,968
1435,1110,-1210,140,-140,1075,1444,1376,965
1440,1114,-1215,140,-140,1077,1442,1372,965
1445,1119,-1220,140,-140,1125,1446,1313,900
1450,1124,-1224,140,-140,1123,1442,1310,895
1455,1128,-1229,140,-140,1122,1422,1312,897
1460,1132,-1234,0,0,1194,1421,1292,801
1465,1136,-1238,0,0,1194,1419,1288,799
1470,1138,-1240,0,0,1191,1397,1287,796
1475,1141,-1243,0,0,1240,1400,1222,681
1480,1142,-1244,0,0,1240,1398,1222,682
1485,1144,-1246,0,0,1240,1378,1221,678
1490,1146,-1248,12,-12,1285,1376,1201,586
1495,1147,-1249,32,-32,1289,1376,1201,587
1500,1148,-1251,52,-52,1287,1377,1199,587
1505,1150,-1252,72,-72,1315,1378,1179,587
1510,1150,-1253,92,-92,1315,1375,1179,540
1515,1152,-1255,112,-112,1315,1379,1180,540
1520,1154,-1257,132,-132,1313,1377,1180,539
1525,1156,-1259,140,-140,1312,1374,1156,540
1530,1158,-1262,140,-140,1317,1379,1158,540
1535,1161,-1264,140,-140,1313,1378,1155,538
1540,1162,-1266,140,-140,1316,1375,1156,518
1545,1165,-1268,140,-140,1317,1377,1158,518
1550,1168,-1271,140,-140,1316,1356,1158,517
1555,1170,-1274,140,-140,1338,1356,1134,470
1560,1174,-1277,140,-140,1339,1355,1137,472
1565,1176,-1280,140,-140,1338,1338,1134,470
1570,1180,-1284,140,-140,1362,1339,1090,418
1575,1183,-1287,140,-140,1362,1340,1090,416
1580,1186,-1291,140,-140,1361,1313,1087,414
1585,1190,-1295,140,-140,1367,1314,1046,416
1590,1193,-1298,140,-140,1384,1313,1043,322
1595,1197,-1302,140,-140,1381,1312,1042,320
1600,1200,-1306,140,-140,1383,1290,1041,319
1605,1204,-1310,140,-140,1427,1293,996,85
1610,1208,-1314,140,-140,1428,1288,994,85
1615,1212,-1318,140,-140,1425,1246,997,85
1620,1215,-1322,140,-140,1452,1244,948,67
1625,1219,-1326,140,-140,1448,1243,949,65
1630,1223,-1331,140,-140,1450,1221,948,64
1635,1227,-1335,140,-140,1473,1220,929,34
1640,1231,-1340,140,-140,1472,1215,924,33
1645,1235,-1344,140,-140,1468,1176,923,33
1650,1239,-1348,140,-140,1478,1176,904,27
1655,1243,-1352,140,-140,1473,1174,908,28
1660,1248,-1356,140,-140,1471,1173,902,28
1665,1252,-1361,140,-140,1473,1132,906,28
1670,1256,-1365,140,-140,1500,1131,906,27
1675,1260,-1370,140,-140,1495,1129,907,28
1680,1264,-1374,140,-140,1496,1108,904,29
1685,1268,-1379,140,-140,1496,1111,997,27
1690,1273,-1383,140,-140,1498,1109,996,28
1695,1277,-1388,140,-140,1496,1042,997,27
1700,1281,-1392,140,-140,1498,1041,1111,28
1705,1285,-1396,140,-140,1498,1043,1112,27
1710,1289,-1401,140,-140,1497,1018,1111,27
1715,1293,-1406,140,-140,1519,1018,1203,28
1720,1298,-1410,140,-140,1522,1018,1205,27
1725,1302,-1415,140,-140,1521,969,1202,28
1730,1306,-1419,140,-140,1498,967,1245,27
1735,1310,-1424,140,-140,1496,965,1248,27
1740,1314,-1428,140,-140,1498,967,1248,28
1745,1318,-1433,140,-140,1495,921,1244,30
1750,1322,-1437,140,-140,1499,920,1289,53
1755,1326,-1442,140,-140,1497,919,1292,52
1760,1331,-1447,140,-140,1495,851,1290,52
1765,1335,-1451,140,-140,1496,849,1334,28
1770,1339,-1456,140,-140,1495,848,1333,27
1775,1344,-1460,140,-140,1495,827,1335,29
1780,1348,-1464,140,-140,1471,827,1379,33
1785,1352,-1469,140,-140,1474,826,1378,33
1790,1356,-1474,140,-140,1475,780,1379,32
1795,1361,-1478,140,-140,1451,781,1403,28
1800,1365,-1483,140,-140,1453,781,1404,27
1805,1369,-1487,140,-140,1450,769,1398,28
1810,1374,-1492,140,-140,1436,734,1402,66
1815,1378,-1496,140,-140,1406,735,1405,66
1820,1382,-1501,140,-140,1403,733,1398,65
1825,1386,-1505,140,-140,1406,690,1403,62
1830,1390,-1510,140,-140,1362,691,1427,53
1835,1394,-1515,140,-140,1359,690,1425,52
1840,1398,-1519,140,-140,1357,620,1422,53
1845,1403,-1524,140,-140,1288,618,1422,108
1850,1407,-1528,140,-140,1286,617,1426,107
1855,1411,-1533,140,-140,1284,555,1425,108
1860,1416,-1537,140,-140,1217,556,1427,109
1865,1420,-1542,140,-140,1215,554,1418,108
1870,1424,-1546,140,-140,1214,533,1422,105
1875,1429,-1551,140,-140,1145,534,1403,155
1880,1433,-1556,140,-140,1148,530,1403,155
1885,1437,-1560,140,-140,1147,533,1398,154
1890,1442,-1564,140,-140,1147,462,1402,200
1895,1446,-1569,140,-140,1055,460,1379,202
1900,1450,-1573,140,-140,1057,459,1381,201
1905,1454,-1578,140,-140,1054,390,1377,204
1910,1458,-1583,140,-140,939,389,1357,247
1915,1462,-1587,140,-140,938,389,1360,249
